player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source,h2h_last_stat,h2h_last_date,h2h_games_vs_opp,h2h_avg,h2h_over_rate,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,prop_hr_prior,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,edge_z,line_hit_z,min_z,def_rank_z,avg_vs_line_z,prop_hr_z,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
Marvin Bagley,F,DAL,MEM,16.5,Pts+Rebs+Asts,pra,Goblin,1628963,10536793,10536793,299371,135141,2026-03-12T20:00:00.000-04:00,,DAL,19.5,2,https://static.prizepicks.com/images/manual/Marvin_BagleyDAL.png,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NO_ID,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.99,1.06,0.024,,,,0.3793103448275863,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
P.J. Washington,F,DAL,MEM,16.5,Pts+Rebs,pr,Goblin,1629023,10540878,10540878,187519,135141,2026-03-12T20:00:00.000-04:00,,DAL,20.5,3,https://static.prizepicks.com/images/players/NBA/PJ_Washington_NBA_player_FqGVXP3NXbX3MrRpnctV9nLp.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278078.0,13.0,16.0,10.0,23.0,15.0,17.0,32.0,24.0,22.0,18.0,15.4,19.0,19.0,1.0,4.0,0.0,0.2,0.2,0.8,0.6,0.4,OK,30.0,OK,5.0,1.0,4.0,0.0,0.2,0.8,30.0,15.4,MEDIUM,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,18.06,1.559999999999999,1.559999999999999,1,OVER,1,,1.459338058136469,0.4,0.9,1.01,1.06,0.024,18.49344,1.99344,1.797474314843374,0.3793103448275863,0.568,15.4,19,19,0.04242424242424243,-0.3845645698482888,-1.285014897632317,-0.2840372239656758,0.6251915591620848,-0.8293697111900241,-0.3159247004002964,0.09072779612865442,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Olivier-Maxence Prosper,F,MEM,DAL,15.5,Points,pts,Standard,1641765,10510750,10510750,288047,135141,2026-03-12T20:00:00.000-04:00,MEM,,15.5,0,https://static.prizepicks.com/images/players/NBA/Olivier-Maxence_Prosper_NBA_player_8K3bP8Ie9lvYLAxpixt8u05g.webp,,,,,OK,117.4,94.2,43.9,35.9,12.1,22.3,13.5,58.3,31.8,63.6,21.0,3.0,10.0,30.0,26.0,30.0,30.0,30.0,7.0,23.0,21.35483870967742,23.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4595400.0,11.0,15.0,11.0,17.0,2.0,17.0,16.0,3.0,17.0,9.0,11.2,11.8,11.8,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,26.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,26.4,11.2,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,HOME,0,cache,,,,,,11.5,-4,4,0,UNDER,1,,-2.544210651641051,0.7,0.9,1.03,1,0.032,11.868,-3.632,2.544210651641051,-0.5172413793103448,0.54,11.2,11.8,11.8,0.2580645161290323,-1.693016085637609,0.1292609097472885,-0.2840372239656758,-0.7402971268736804,0.5761097634774639,0.1844161125886028,2.197499024549888,B,UNDER,UNDER,
Naji Marshall,F,DAL,MEM,15.5,Points,pts,Standard,1630230,10511043,10511043,217481,135141,2026-03-12T20:00:00.000-04:00,,DAL,15.5,0,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278594.0,14.0,8.0,13.0,6.0,4.0,36.0,21.0,17.0,15.0,19.0,9.0,15.3,15.3,0.0,5.0,0.0,0.0,0.0,1.0,0.4,0.6,OK,25.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,25.2,9.0,MEDIUM,MID_VOL,SUPPORT,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,12.15,-3.35,3.35,0,UNDER,1,,-2.544210651641051,0.8,0.9,1.03,1,0.024,12.4416,-3.058399999999999,2.544210651641051,-0.3793103448275863,0.54,9,15.3,15.3,0.2161290322580645,-1.243512757233192,0.8788189747630498,-0.2840372239656758,-0.515014102902106,0.2432876226261539,0.1844161125886028,2.782265218416128,A,UNDER,UNDER,
Khris Middleton,F,DAL,MEM,15.5,Pts+Rebs+Asts,pra,Goblin,203114,10512383,10512383,300072,135141,2026-03-12T20:00:00.000-04:00,,DAL,17.5,2,https://static.prizepicks.com/images/manual/Khris_Middleton.png,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6609.0,19.0,9.0,15.0,28.0,20.0,9.0,14.0,26.0,12.0,39.0,18.2,19.1,19.1,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,25.6,OK,5.0,3.0,2.0,0.0,0.6,0.4,25.6,18.2,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,19.9555,4.455500000000001,4.455500000000001,1,OVER,1,,2.544210651641051,0.55,0.9,0.99,1.06,0.024,20.434432,4.934432000000001,2.544210651641051,0.3793103448275863,0.545,18.2,19.1,19.1,0.2032258064516129,0.3674008604134543,-0.4376035938809146,-0.2840372239656758,0.6251915591620848,-0.2695226015668771,-0.767195275418888,1.714740956916321,C,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
P.J. Washington,F,DAL,MEM,15.5,Pts+Asts,pa,Standard,1629023,10512508,10512508,187519,135141,2026-03-12T20:00:00.000-04:00,,DAL,15.5,0,https://static.prizepicks.com/images/players/NBA/PJ_Washington_NBA_player_FqGVXP3NXbX3MrRpnctV9nLp.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278078.0,7.0,12.0,8.0,19.0,16.0,15.0,25.0,14.0,20.0,14.0,12.4,15.0,15.0,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,30.0,OK,5.0,2.0,3.0,0.0,0.4,0.6,30.0,12.4,MEDIUM,HIGH_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,14.522,-0.9779999999999998,0.9779999999999998,0,UNDER,1,,-0.9812688816692039,0.6,0.9,1.01,1,0.024,14.870528,-0.6294719999999998,0.6747298973284024,-0.3793103448275863,0.59,12.4,15,15,0.1161290322580645,0.3968286196518471,-0.620297155268472,-0.2840372239656758,-0.515014102902106,-0.5503651747885078,0.8404418095441039,-0.4335987912203066,D,UNDER,UNDER,
Khris Middleton,F,DAL,MEM,15.5,Pts+Rebs,pr,Demon,203114,10524521,10524521,300072,135141,2026-03-12T20:00:00.000-04:00,,DAL,14.5,1,https://static.prizepicks.com/images/manual/Khris_Middleton.png,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6609.0,17.0,8.0,12.0,21.0,17.0,6.0,11.0,22.0,11.0,32.0,15.0,15.7,15.7,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,25.6,OK,5.0,3.0,2.0,0.0,0.6,0.4,25.6,15.0,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,16.1175,0.6175000000000033,0.6175000000000033,1,OVER,1,,0.6638063730338422,0.55,0.9,1.01,0.75,0.024,16.50432,1.004320000000003,1.00367081223763,0.3793103448275863,0.568,15,15.7,15.7,-0.009677419354838731,-0.6293331479942701,-0.4376035938809146,-0.2840372239656758,0.6251915591620848,-1.010766981359712,-0.3159247004002964,-0.004345405778445165,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Brandon Williams,G,DAL,MEM,15.5,Pts+Asts,pa,Goblin,1630314,10525528,10525528,184045,135141,2026-03-12T20:00:00.000-04:00,,DAL,16.5,1,https://static.prizepicks.com/images/players/NBA/Brandon_Williams_NBA_player_yAq47XxLz2AFu9yhFNxiTddM.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4397040.0,18.0,17.0,15.0,19.0,17.0,20.0,20.0,29.0,22.0,17.0,17.2,19.4,19.4,4.0,1.0,0.0,0.8,0.8,0.2,0.9,0.1,OK,21.4,OK,5.0,4.0,1.0,0.0,0.8,0.2,21.4,17.2,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,19.398,3.898,3.898,1,OVER,1,,2.544210651641051,0.8500000000000001,0.9,1.01,1.06,0.024,19.863552,4.363551999999999,2.544210651641051,0.3793103448275863,0.557,17.2,19.4,19.4,0.1806451612903225,0.2226173247992522,1.25721901362189,-0.2840372239656758,0.6251915591620848,-0.3481394297267234,-0.5317497580178825,3.354596312716613,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Brandon Williams,G,DAL,MEM,15.5,Pts+Rebs,pr,Standard,1630314,10534176,10534176,184045,135141,2026-03-12T20:00:00.000-04:00,,DAL,15.5,0,https://static.prizepicks.com/images/players/NBA/Brandon_Williams_NBA_player_yAq47XxLz2AFu9yhFNxiTddM.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4397040.0,15.0,16.0,18.0,22.0,17.0,24.0,19.0,20.0,16.0,14.0,17.6,18.1,18.1,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,21.4,OK,5.0,4.0,1.0,0.0,0.8,0.2,21.4,17.6,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,18.7425,3.242500000000003,3.242500000000003,0,OVER,1,,2.544210651641051,0.8,0.9,1.01,1,0.024,19.19232,3.692320000000002,2.544210651641051,0.3793103448275863,0.568,17.6,18.1,18.1,0.1516129032258066,0.05238305108605256,0.9747485790380892,-0.2840372239656758,0.6251915591620848,-0.4492182087893822,-0.3159247004002964,2.954637113429566,A,OVER,OVER,
Cam Spencer,G,MEM,DAL,15.5,Pts+Asts,pa,Goblin,1642285,10540857,10540857,217457,135141,2026-03-12T20:00:00.000-04:00,MEM,,19.5,1,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,,,,,OK,117.4,94.2,43.9,35.9,12.1,22.3,13.5,58.3,31.8,63.6,21.0,3.0,10.0,30.0,26.0,30.0,30.0,30.0,7.0,23.0,21.35483870967742,23.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4433083.0,15.0,14.0,16.0,19.0,14.0,14.0,28.0,7.0,10.0,5.0,15.6,14.2,14.2,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,23.6,OK,5.0,2.0,3.0,0.0,0.4,0.6,23.6,15.6,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,HOME,0,cache,,,,,,15.794,0.2939999999999987,0.2939999999999987,1,OVER,1,,0.3532606232776212,0.35,0.9,1.01,1.06,0.032,16.299408,0.7994079999999997,0.8267100488157973,0.5172413793103448,0.557,15.6,14.2,14.2,-0.03870967741935488,-0.7133465538618844,-1.567485332216118,-0.2840372239656758,0.8623636878895735,-1.111845760422372,-0.5317497580178825,-1.188940426035993,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Naji Marshall,F,DAL,MEM,15.5,Pts+Asts,pa,Goblin,1630230,10540872,10540872,217481,135141,2026-03-12T20:00:00.000-04:00,,DAL,19.5,2,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278594.0,18.0,9.0,16.0,11.0,6.0,42.0,28.0,19.0,18.0,23.0,12.0,19.0,19.0,2.0,3.0,0.0,0.4,0.4,0.6,0.7,0.3,OK,25.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,25.2,12.0,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,16.43,0.9299999999999997,0.9299999999999997,1,OVER,1,,0.9401789129443199,0.55,0.9,1.01,1.06,0.024,16.82432,1.32432,1.26967917713912,0.3793103448275863,0.557,12,19,19,0,-0.548176457627566,-0.4376035938809146,-0.2840372239656758,0.6251915591620848,-0.9770740550054926,-0.5317497580178825,0.1474513471838962,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Max Christie,G,DAL,MEM,14.5,Pts+Asts,pa,Standard,1631108,10511038,10511038,226910,135141,2026-03-12T20:00:00.000-04:00,,DAL,14.5,0,https://static.prizepicks.com/images/players/NBA/Max_Christie_NBA_player_xSeziRfwQRmXonw4SMHbKCTi.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4432582.0,7.0,3.0,14.0,9.0,12.0,14.0,15.0,8.0,13.0,20.0,9.0,11.5,11.5,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,28.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,28.2,9.0,MEDIUM,HIGH_VOL,SUPPORT,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,10.865,-3.635,3.635,0,UNDER,1,,-2.544210651641051,0.9,0.9,1.01,1,0.024,11.12576,-3.37424,2.544210651641051,-0.3793103448275863,0.59,9,11.5,11.5,0.2931034482758621,-1.440602678148975,1.62837703977881,-0.2840372239656758,-0.515014102902106,0.8541972286450042,0.8404418095441039,4.165793253406078,A,UNDER,UNDER,
GG Jackson,F,MEM,DAL,14.5,Points,pts,Goblin,1641713,10511313,10511313,179274,135141,2026-03-12T20:00:00.000-04:00,MEM,,18.5,3,https://static.prizepicks.com/images/players/NBA/GG_Jackson_NBA_player_m9I0dlZ2fkbYvHgmRJnM2Xs0.webp,,,,,OK,117.4,94.2,43.9,35.9,12.1,22.3,13.5,58.3,31.8,63.6,21.0,3.0,10.0,30.0,26.0,30.0,30.0,30.0,7.0,23.0,21.35483870967742,23.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5105550.0,15.0,18.0,14.0,20.0,12.0,11.0,12.0,24.0,16.0,28.0,15.8,17.0,17.0,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,26.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,26.0,15.8,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,HOME,0,cache,,,,,,16.4,1.899999999999999,1.899999999999999,1,OVER,1,,1.725601703433309,0.6,0.9,1.03,1.06,0.032,16.9248,2.424799999999998,2.123119967805929,0.5172413793103448,0.566,15.8,17,17,0.1310344827586207,-0.2962660907293137,-0.1551331592971143,-0.2840372239656758,0.8623636878895735,-0.5208640866690453,-0.3551656199671306,1.881651307860269,B,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Khris Middleton,F,DAL,MEM,14.5,Pts+Rebs,pr,Standard,203114,10511333,10511333,300072,135141,2026-03-12T20:00:00.000-04:00,,DAL,14.5,0,https://static.prizepicks.com/images/manual/Khris_Middleton.png,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6609.0,17.0,8.0,12.0,21.0,17.0,6.0,11.0,22.0,11.0,32.0,15.0,15.7,15.7,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,25.6,OK,5.0,3.0,2.0,0.0,0.6,0.4,25.6,15.0,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,16.1175,1.617500000000003,1.617500000000003,0,OVER,1,,1.504934664978333,0.55,0.9,1.01,1,0.024,16.50432,2.004320000000003,1.805809781242309,0.3793103448275863,0.568,15,15.7,15.7,0.05862068965517239,-0.3696317388208138,-0.4376035938809146,-0.2840372239656758,0.6251915591620848,-0.7729801218023452,-0.3159247004002964,0.862965976633962,D,OVER,OVER,
Cooper Flagg,F,DAL,MEM,14.5,Two Pointers Attempted,twopointersattempted,Standard,1642843,10512301,10512301,269519,135141,2026-03-12T20:00:00.000-04:00,,DAL,14.5,0,https://static.prizepicks.com/images/manual/Cooper_Flagg.png,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5041939.0,15.0,14.0,19.0,18.0,19.0,,,,,,17.0,17.0,17.0,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,30.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,30.8,17.0,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,17,2.5,2.5,0,OVER,1,,2.17895874348904,0.8,1,0.92,1,0.024,17.408,2.908000000000001,2.477737203484795,0.3793103448275863,0.463,17,17,17,0.1724137931034483,-0.1404452452252396,0.9747485790380892,1.081280968501847,0.6251915591620848,-0.3767977808785883,-2.376072977659091,2.055695453702207,B,OVER,OVER,
Cam Spencer,G,MEM,DAL,14.5,Pts+Asts,pa,Goblin,1642285,10516558,10516558,217457,135141,2026-03-12T20:00:00.000-04:00,MEM,,19.5,2,https://static.prizepicks.com/images/players/NBA/Cam_Spencer_NBA_player_QnCVbnjMqWwM9hsxbCI6KeUl.webp,,,,,OK,117.4,94.2,43.9,35.9,12.1,22.3,13.5,58.3,31.8,63.6,21.0,3.0,10.0,30.0,26.0,30.0,30.0,30.0,7.0,23.0,21.35483870967742,23.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4433083.0,15.0,14.0,16.0,19.0,14.0,14.0,28.0,7.0,10.0,5.0,15.6,14.2,14.2,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,23.6,OK,5.0,3.0,2.0,0.0,0.6,0.4,23.6,15.6,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,HOME,0,cache,,,,,,15.794,1.293999999999999,1.293999999999999,1,OVER,1,,1.244927713352656,0.5,0.9,1.01,1.06,0.032,16.299408,1.799408,1.647631930879818,0.5172413793103448,0.557,15.6,14.2,14.2,0.02758620689655169,-0.4536451446884281,-0.7200740284647157,-0.2840372239656758,0.8623636878895735,-0.8810298511451882,-0.5317497580178825,0.5145930907420142,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Daniel Gafford,F-C,DAL,MEM,14.5,Pts+Rebs,pr,Goblin,1629655,10516582,10516582,187518,135141,2026-03-12T20:00:00.000-04:00,,DAL,18.0,2,https://static.prizepicks.com/images/players/NBA/Daniel_Gafford_NBA_player_mgmwLqMeQgVyvCqJs5nn2U5O.webp,,,,,OK,117.5,91.1,42.7,39.6,14.3,22.5,14.9,51.49999999999999,28.4,56.8,22.0,26.0,27.0,24.0,19.0,12.0,12.0,12.0,10.0,13.0,19.35483870967742,21.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278049.0,24.0,32.0,25.0,16.0,15.0,19.0,13.0,14.0,13.0,8.0,22.4,17.9,17.9,5.0,0.0,0.0,1.0,1.0,0.0,0.6,0.4,OK,23.4,OK,5.0,5.0,0.0,0.0,1.0,0.0,23.4,22.4,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,1,False,AWAY,0,cache,,,,,,21.1575,6.657499999999999,6.657499999999999,1,OVER,1,,2.544210651641051,0.8,0.9,1.01,1.06,0.024,21.66528,7.165279999999999,2.544210651641051,0.3793103448275863,0.568,22.4,17.9,17.9,0.389655172413793,0.9392633634134046,0.9747485790380892,-0.2840372239656758,0.6251915591620848,0.3795503245213105,-0.3159247004002964,3.797375034057161,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
