player,team,prop_type,actual,league,SOT,SH,G,A,SV,PA,KP,TK
Orel Mangala,LYON,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Orel Mangala,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Rachid Ghezzal,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Rachid Ghezzal,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Rachid Ghezzal,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Rachid Ghezzal,LYON,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Rachid Ghezzal,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Marc Bartra,BET,Goals,0.0,esp.1,,2.0,0.0,0.0,,,,
Endrick,LYON,Goals,0.0,fra.1,,3.0,0.0,0.0,,,,
Endrick,LYON,Assists,0.0,fra.1,,3.0,0.0,0.0,,,,
Endrick,LYON,Fouls,0.0,fra.1,,3.0,0.0,0.0,,,,
Endrick,LYON,Yellow Cards,0.0,fra.1,,3.0,0.0,0.0,,,,
Steeve Kango,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Steeve Kango,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Steeve Kango,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Steeve Kango,LYON,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Steeve Kango,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Rémy Descamps,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Rémy Descamps,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Rémy Descamps,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Rémy Descamps,LYON,Goalkeeper Saves,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Rémy Descamps,LYON,Fouls,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Rémy Descamps,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Marc Bartra,BET,Assists,0.0,esp.1,,2.0,0.0,0.0,,,,
Marc Bartra,BET,Fouls,0.0,esp.1,,2.0,0.0,0.0,,,,
Corentin Tolisso,LYON,Assists,0.0,fra.1,,1.0,1.0,0.0,,,,
Corentin Tolisso,LYON,Fouls,0.0,fra.1,,1.0,1.0,0.0,,,,
Corentin Tolisso,LYON,Yellow Cards,0.0,fra.1,,1.0,1.0,0.0,,,,
Adil Hamdani,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Adil Hamdani,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Adil Hamdani,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Adil Hamdani,LYON,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Adil Hamdani,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Roman Yaremchuk,LYON,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Roman Yaremchuk,LYON,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Roman Yaremchuk,LYON,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Marc Bartra,BET,Yellow Cards,0.0,esp.1,,2.0,0.0,0.0,,,,
Roman Yaremchuk,LYON,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Kevin Trapp,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Kevin Trapp,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Kevin Trapp,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Junior Firpo,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Kevin Trapp,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Kevin Trapp,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,3.0,,,
Moustapha Mbow,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Moustapha Mbow,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Moustapha Mbow,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Moustapha Mbow,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Moustapha Mbow,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Diego Coppola,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Diego Coppola,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Diego Coppola,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Junior Firpo,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Diego Coppola,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Junior Firpo,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Nhoa Sangui,PAR,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Nhoa Sangui,PAR,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Nhoa Sangui,PAR,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Nhoa Sangui,PAR,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Junior Firpo,BET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Adama Camara,PAR,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Adama Camara,PAR,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Adama Camara,PAR,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Adama Camara,PAR,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Ángel Ortiz,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Pierre Lees-Melou,PAR,Goals,0.0,fra.1,,2.0,0.0,0.0,,,,
Pierre Lees-Melou,PAR,Assists,0.0,fra.1,,2.0,0.0,0.0,,,,
Ángel Ortiz,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Pierre Lees-Melou,PAR,Yellow Cards,0.0,fra.1,,2.0,0.0,0.0,,,,
Ángel Ortiz,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Rudy Matondo,PAR,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Rudy Matondo,PAR,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Ángel Ortiz,BET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Rudy Matondo,PAR,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Sergi Altimira,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Sergi Altimira,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Marshall Munetsi,PAR,Assists,0.0,fra.1,,4.0,1.0,0.0,,,,
Sergi Altimira,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Marshall Munetsi,PAR,Yellow Cards,0.0,fra.1,,4.0,1.0,0.0,,,,
Sergi Altimira,BET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Jean-Phillipe Krasso,PAR,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Jean-Phillipe Krasso,PAR,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Jean-Phillipe Krasso,PAR,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Jean-Phillipe Krasso,PAR,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Sergi Altimira,BET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Moses Simon,PAR,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Moses Simon,PAR,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Moses Simon,PAR,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Moses Simon,PAR,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Álvaro Fidalgo,BET,Goals,0.0,esp.1,,1.0,0.0,0.0,,,,
Jonathan Ikoné,PAR,Goals,0.0,fra.1,,2.0,0.0,0.0,,,,
Jonathan Ikoné,PAR,Assists,0.0,fra.1,,2.0,0.0,0.0,,,,
Álvaro Fidalgo,BET,Assists,0.0,esp.1,,1.0,0.0,0.0,,,,
Jonathan Ikoné,PAR,Yellow Cards,0.0,fra.1,,2.0,0.0,0.0,,,,
Tuomas Ollila,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Tuomas Ollila,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Tuomas Ollila,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Tuomas Ollila,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Tuomas Ollila,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Álvaro Fidalgo,BET,Fouls,0.0,esp.1,,1.0,0.0,0.0,,,,
Luca Koleosho,PAR,Goals,0.0,fra.1,,1.0,0.0,0.0,,,,
Luca Koleosho,PAR,Assists,0.0,fra.1,,1.0,0.0,0.0,,,,
Luca Koleosho,PAR,Fouls,0.0,fra.1,,1.0,0.0,0.0,,,,
Luca Koleosho,PAR,Yellow Cards,0.0,fra.1,,1.0,0.0,0.0,,,,
Alimani Gory,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Alimani Gory,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Alimani Gory,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Álvaro Fidalgo,BET,Yellow Cards,0.0,esp.1,,1.0,0.0,0.0,,,,
Alimani Gory,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Ciro Immobile,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Ciro Immobile,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Ciro Immobile,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Ciro Immobile,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Ciro Immobile,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Timothée Kolodziejczak,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Timothée Kolodziejczak,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Timothée Kolodziejczak,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Timothée Kolodziejczak,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Timothée Kolodziejczak,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Willem Geubbels,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Willem Geubbels,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Willem Geubbels,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Willem Geubbels,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Willem Geubbels,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Mathieu Cafaro,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Mathieu Cafaro,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Mathieu Cafaro,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Mathieu Cafaro,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Mathieu Cafaro,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Obed Nkambadio,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Obed Nkambadio,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Obed Nkambadio,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Obed Nkambadio,PAR,Goalkeeper Saves,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Obed Nkambadio,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Obed Nkambadio,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,0.0,,,
Vincent Marchetti,PAR,Shots,0.0,fra.1,,0.0,0.0,0.0,,,,
Vincent Marchetti,PAR,Goals,0.0,fra.1,,0.0,0.0,0.0,,,,
Vincent Marchetti,PAR,Assists,0.0,fra.1,,0.0,0.0,0.0,,,,
Vincent Marchetti,PAR,Fouls,0.0,fra.1,,0.0,0.0,0.0,,,,
Vincent Marchetti,PAR,Yellow Cards,0.0,fra.1,,0.0,0.0,0.0,,,,
Ethan Horvath,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,1.0,,,
Ethan Horvath,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,1.0,,,
Ethan Horvath,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,1.0,,,
Nelson Deossa,BET,Goals,0.0,esp.1,,1.0,0.0,0.0,,,,
Ethan Horvath,RBNY,Fouls,0.0,usa.1,,0.0,0.0,0.0,1.0,,,
Ethan Horvath,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,1.0,,,
Nelson Deossa,BET,Assists,0.0,esp.1,,1.0,0.0,0.0,,,,
Robert Voloder,RBNY,Goals,0.0,usa.1,,1.0,0.0,0.0,,,,
Robert Voloder,RBNY,Assists,0.0,usa.1,,1.0,0.0,0.0,,,,
Robert Voloder,RBNY,Fouls,0.0,usa.1,,1.0,0.0,0.0,,,,
Robert Voloder,RBNY,Yellow Cards,0.0,usa.1,,1.0,0.0,0.0,,,,
Justin Che,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Justin Che,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Justin Che,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Nelson Deossa,BET,Fouls,0.0,esp.1,,1.0,0.0,0.0,,,,
Nelson Deossa,BET,Yellow Cards,0.0,esp.1,,1.0,0.0,0.0,,,,
Matthew Dos Santos,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Matthew Dos Santos,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Matthew Dos Santos,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Matthew Dos Santos,RBNY,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Matthew Dos Santos,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Cucho Hernández,BET,Goals,0.0,esp.1,,4.0,0.0,0.0,,,,
Jahkeele Marshall-Rutty,RBNY,Goals,0.0,usa.1,,1.0,0.0,0.0,,,,
Jahkeele Marshall-Rutty,RBNY,Assists,0.0,usa.1,,1.0,0.0,0.0,,,,
Cucho Hernández,BET,Assists,0.0,esp.1,,4.0,0.0,0.0,,,,
Jahkeele Marshall-Rutty,RBNY,Yellow Cards,0.0,usa.1,,1.0,0.0,0.0,,,,
Cucho Hernández,BET,Yellow Cards,0.0,esp.1,,4.0,0.0,0.0,,,,
Emil Forsberg,RBNY,Goals,0.0,usa.1,,1.0,0.0,0.0,,,,
Emil Forsberg,RBNY,Assists,0.0,usa.1,,1.0,0.0,0.0,,,,
Abde Ezzalzouli,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Emil Forsberg,RBNY,Yellow Cards,0.0,usa.1,,1.0,0.0,0.0,,,,
Abde Ezzalzouli,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Adri Mehmeti,RBNY,Goals,0.0,usa.1,,1.0,0.0,0.0,,,,
Adri Mehmeti,RBNY,Assists,0.0,usa.1,,1.0,0.0,0.0,,,,
Adri Mehmeti,RBNY,Fouls,0.0,usa.1,,1.0,0.0,0.0,,,,
Adri Mehmeti,RBNY,Yellow Cards,0.0,usa.1,,1.0,0.0,0.0,,,,
Abde Ezzalzouli,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Julian Hall,RBNY,Goals,0.0,usa.1,,1.0,0.0,0.0,,,,
Julian Hall,RBNY,Assists,0.0,usa.1,,1.0,0.0,0.0,,,,
Julian Hall,RBNY,Fouls,0.0,usa.1,,1.0,0.0,0.0,,,,
Julian Hall,RBNY,Yellow Cards,0.0,usa.1,,1.0,0.0,0.0,,,,
Eric Maxim Choupo-Moting,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Eric Maxim Choupo-Moting,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Eric Maxim Choupo-Moting,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Chimy Ávila,BET,Goals,0.0,esp.1,,1.0,0.0,0.0,,,,
Eric Maxim Choupo-Moting,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Jorge Ruvalcaba,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Jorge Ruvalcaba,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Jorge Ruvalcaba,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Chimy Ávila,BET,Assists,0.0,esp.1,,1.0,0.0,0.0,,,,
Jorge Ruvalcaba,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Chimy Ávila,BET,Yellow Cards,0.0,esp.1,,1.0,0.0,0.0,,,,
Cade Cowell,RBNY,Goals,0.0,usa.1,,1.0,0.0,0.0,,,,
Cade Cowell,RBNY,Assists,0.0,usa.1,,1.0,0.0,0.0,,,,
Cade Cowell,RBNY,Fouls,0.0,usa.1,,1.0,0.0,0.0,,,,
Cade Cowell,RBNY,Yellow Cards,0.0,usa.1,,1.0,0.0,0.0,,,,
Gustaf Beggren,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Gustaf Beggren,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Gustaf Beggren,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Gustaf Beggren,RBNY,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Gustaf Beggren,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Omar Valencia,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Omar Valencia,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Omar Valencia,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Omar Valencia,RBNY,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Omar Valencia,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Tanner Rosborough,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Tanner Rosborough,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Tanner Rosborough,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Tanner Rosborough,RBNY,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Tanner Rosborough,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Andy Rojas,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Andy Rojas,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Andy Rojas,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Andy Rojas,RBNY,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Andy Rojas,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
John McCarthy,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,0.0,,,
John McCarthy,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,0.0,,,
John McCarthy,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,0.0,,,
John McCarthy,RBNY,Goalkeeper Saves,0.0,usa.1,,0.0,0.0,0.0,0.0,,,
John McCarthy,RBNY,Fouls,0.0,usa.1,,0.0,0.0,0.0,0.0,,,
John McCarthy,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,0.0,,,
Ricardo Rodríguez,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Rafael Mosquera,RBNY,Goals,0.0,usa.1,,2.0,0.0,0.0,,,,
Rafael Mosquera,RBNY,Assists,0.0,usa.1,,2.0,0.0,0.0,,,,
Ricardo Rodríguez,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Rafael Mosquera,RBNY,Yellow Cards,0.0,usa.1,,2.0,0.0,0.0,,,,
Ricardo Rodríguez,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Juan González,RBNY,Goals,0.0,usa.1,,3.0,0.0,0.0,,,,
Juan González,RBNY,Assists,0.0,usa.1,,3.0,0.0,0.0,,,,
Juan González,RBNY,Fouls,0.0,usa.1,,3.0,0.0,0.0,,,,
Juan González,RBNY,Yellow Cards,0.0,usa.1,,3.0,0.0,0.0,,,,
Ricardo Rodríguez,BET,Fouls,0.0,esp.1,,0.0,0.0,0.0,,,,
Roald Mitchell,RBNY,Goals,0.0,usa.1,,1.0,0.0,0.0,,,,
Roald Mitchell,RBNY,Assists,0.0,usa.1,,1.0,0.0,0.0,,,,
Roald Mitchell,RBNY,Fouls,0.0,usa.1,,1.0,0.0,0.0,,,,
Roald Mitchell,RBNY,Yellow Cards,0.0,usa.1,,1.0,0.0,0.0,,,,
Tim Parker,RBNY,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Tim Parker,RBNY,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Tim Parker,RBNY,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Tim Parker,RBNY,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Tim Parker,RBNY,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Thomas Gillier,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,4.0,,,
Thomas Gillier,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,4.0,,,
Thomas Gillier,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,4.0,,,
Ricardo Rodríguez,BET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,,,,
Thomas Gillier,MTL,Fouls,0.0,usa.1,,0.0,0.0,0.0,4.0,,,
Thomas Gillier,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,4.0,,,
Brayan Vera,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Brayan Vera,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Brayan Vera,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Brayan Vera,MTL,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Brayan Vera,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Efraín Morales,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Efraín Morales,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Efraín Morales,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Antony,BET,Goals,0.0,esp.1,,1.0,0.0,0.0,,,,
Efraín Morales,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Luca Petrasso,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Luca Petrasso,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Luca Petrasso,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Luca Petrasso,MTL,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Luca Petrasso,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Tomás Avilés,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Tomás Avilés,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Tomás Avilés,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Tomás Avilés,MTL,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Tomás Avilés,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Antony,BET,Assists,0.0,esp.1,,1.0,0.0,0.0,,,,
Pau López,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Wikelman Carmona,MTL,Assists,0.0,usa.1,,4.0,2.0,0.0,,,,
Wikelman Carmona,MTL,Fouls,0.0,usa.1,,4.0,2.0,0.0,,,,
Wikelman Carmona,MTL,Yellow Cards,0.0,usa.1,,4.0,2.0,0.0,,,,
Victor Loturi,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Victor Loturi,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Victor Loturi,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Victor Loturi,MTL,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Victor Loturi,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Matthew Longstaff,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Matthew Longstaff,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Matthew Longstaff,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Pau López,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Matthew Longstaff,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Pau López,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Pau López,BET,Goalkeeper Saves,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Prince Owusu,MTL,Assists,0.0,usa.1,,1.0,1.0,0.0,,,,
Prince Owusu,MTL,Fouls,0.0,usa.1,,1.0,1.0,0.0,,,,
Prince Owusu,MTL,Yellow Cards,0.0,usa.1,,1.0,1.0,0.0,,,,
Pau López,BET,Fouls,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Iván Jaime,MTL,Goals,0.0,usa.1,,2.0,0.0,0.0,,,,
Iván Jaime,MTL,Assists,0.0,usa.1,,2.0,0.0,0.0,,,,
Pau López,BET,Yellow Cards,0.0,esp.1,,0.0,0.0,0.0,0.0,,,
Iván Jaime,MTL,Yellow Cards,0.0,usa.1,,2.0,0.0,0.0,,,,
Héctor Bellerín,BET,Shots,0.0,esp.1,,0.0,0.0,0.0,,,,
Dagur Thórhallsson,MTL,Goals,0.0,usa.1,,2.0,0.0,0.0,,,,
Dagur Thórhallsson,MTL,Assists,0.0,usa.1,,2.0,0.0,0.0,,,,
Héctor Bellerín,BET,Goals,0.0,esp.1,,0.0,0.0,0.0,,,,
Dagur Thórhallsson,MTL,Yellow Cards,0.0,usa.1,,2.0,0.0,0.0,,,,
Jalen Neal,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Jalen Neal,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Jalen Neal,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Jalen Neal,MTL,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Jalen Neal,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Bode Hidalgo,MTL,Shots,0.0,usa.1,,0.0,0.0,0.0,,,,
Bode Hidalgo,MTL,Goals,0.0,usa.1,,0.0,0.0,0.0,,,,
Bode Hidalgo,MTL,Assists,0.0,usa.1,,0.0,0.0,0.0,,,,
Bode Hidalgo,MTL,Fouls,0.0,usa.1,,0.0,0.0,0.0,,,,
Bode Hidalgo,MTL,Yellow Cards,0.0,usa.1,,0.0,0.0,0.0,,,,
Héctor Bellerín,BET,Assists,0.0,esp.1,,0.0,0.0,0.0,,,,
Noah Streit,MTL,Goals,0.0,usa.1,,1.0,0.0,0.0,,,,
Noah Streit,MTL,Assists,0.0,usa.1,,1.0,0.0,0.0,,,,
