SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,PLAYER_NORM
2025-26,401810653,2026-02-20,PHX,4437244,Jalen Green,26,26,3,2,3,0,3,11.0,23.0,4.0,9.0,0.0,0.0,
2025-26,401810653,2026-02-20,PHX,4277957,Isaiah Livers,10,0,1,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,
2025-26,401810653,2026-02-20,PHX,4601023,Oso Ighodaro,18,10,2,5,1,0,1,5.0,8.0,0.0,0.0,0.0,0.0,
2025-26,401810653,2026-02-20,PHX,4888725,Ryan Dunn,22,2,4,1,0,2,0,1.0,4.0,0.0,2.0,0.0,0.0,
2025-26,401810653,2026-02-20,PHX,5105977,Rasheer Fleming,12,3,3,0,0,0,1,1.0,4.0,1.0,2.0,0.0,0.0,
2025-26,401810653,2026-02-20,PHX,5203685,Khaman Maluach,8,4,6,0,1,0,2,2.0,6.0,0.0,2.0,0.0,0.0,
2025-26,401810653,2026-02-20,PHX,4066387,Amir Coffey,12,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,
2025-26,401810653,2026-02-20,PHX,4278402,Jordan Goodwin,27,10,4,1,0,0,0,4.0,12.0,2.0,7.0,0.0,0.0,
2025-26,401810653,2026-02-20,PHX,4280245,Jamaree Bouyea,18,7,3,2,1,1,2,3.0,7.0,1.0,3.0,0.0,0.0,
2025-26,401810653,2026-02-20,SA,4592479,Julian Champagnie,22,8,6,1,0,0,0,2.0,3.0,1.0,2.0,3.0,3.0,
2025-26,401810653,2026-02-20,SA,5104157,Victor Wembanyama,25,17,11,4,1,5,1,7.0,15.0,1.0,4.0,2.0,2.0,
2025-26,401810653,2026-02-20,SA,4066259,De'Aaron Fox,22,15,3,8,0,0,1,4.0,9.0,2.0,5.0,5.0,6.0,
2025-26,401810653,2026-02-20,SA,4395630,Devin Vassell,23,12,2,2,0,0,1,5.0,9.0,2.0,5.0,0.0,0.0,
2025-26,401810653,2026-02-20,SA,4845367,Stephon Castle,21,20,2,4,3,0,2,8.0,11.0,2.0,4.0,2.0,2.0,
2025-26,401810653,2026-02-20,SA,6578,Harrison Barnes,20,8,4,4,0,0,0,3.0,8.0,1.0,4.0,1.0,1.0,
2025-26,401810653,2026-02-20,SA,2489663,Kelly Olynyk,10,0,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,
2025-26,401810653,2026-02-20,SA,4395723,Keldon Johnson,20,6,2,1,0,0,1,2.0,6.0,0.0,2.0,2.0,2.0,
2025-26,401810653,2026-02-20,SA,5061568,Carter Bryant,16,6,6,1,0,0,1,2.0,6.0,2.0,4.0,0.0,0.0,
2025-26,401810653,2026-02-20,SA,6427,Bismack Biyombo,10,2,1,1,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0,
2025-26,401810653,2026-02-20,SA,3064560,Luke Kornet,16,10,9,2,0,1,0,5.0,5.0,0.0,0.0,0.0,0.0,
2025-26,401810653,2026-02-20,SA,3134916,Jordan McLaughlin,10,0,0,0,0,1,0,0.0,4.0,0.0,2.0,0.0,0.0,
2025-26,401810653,2026-02-20,SA,5037871,Dylan Harper,26,17,1,1,1,0,3,7.0,11.0,2.0,5.0,1.0,2.0,
2025-26,401810654,2026-02-20,BOS,4065804,Sam Hauser,28,16,3,5,0,0,0,6.0,10.0,4.0,5.0,0.0,0.0,
2025-26,401810654,2026-02-20,BOS,4397424,Neemias Queta,18,9,6,1,2,0,0,4.0,6.0,0.0,0.0,1.0,2.0,
2025-26,401810654,2026-02-20,BOS,3078576,Derrick White,39,10,5,8,1,4,3,4.0,13.0,0.0,5.0,2.0,2.0,
2025-26,401810654,2026-02-20,BOS,3917376,Jaylen Brown,37,23,15,13,0,0,2,10.0,18.0,0.0,3.0,3.0,3.0,
2025-26,401810654,2026-02-20,BOS,4593841,Baylor Scheierman,24,7,5,1,1,0,2,3.0,9.0,1.0,5.0,0.0,0.0,
2025-26,401810654,2026-02-20,BOS,6478,Nikola Vucevic,28,9,5,0,1,1,0,4.0,9.0,1.0,2.0,0.0,0.0,
2025-26,401810654,2026-02-20,BOS,4277951,Luka Garza,2,3,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,
2025-26,401810654,2026-02-20,BOS,4066354,Payton Pritchard,33,26,6,7,1,0,4,10.0,18.0,6.0,11.0,0.0,0.0,
2025-26,401810654,2026-02-20,BOS,4397251,Ron Harper Jr.,12,6,2,1,0,1,0,2.0,4.0,2.0,4.0,0.0,0.0,
2025-26,401810654,2026-02-20,BOS,4683689,Jordan Walsh,7,5,2,0,0,0,2,2.0,2.0,1.0,1.0,0.0,0.0,
2025-26,401810654,2026-02-20,BOS,5175647,Hugo Gonzalez,12,7,4,0,1,0,0,3.0,5.0,1.0,3.0,0.0,0.0,
2025-26,401810654,2026-02-20,GS,6589,Draymond Green,19,0,2,3,0,0,1,0.0,7.0,0.0,5.0,0.0,0.0,
2025-26,401810654,2026-02-20,GS,4997536,Gui Santos,32,17,6,2,2,0,0,6.0,14.0,5.0,9.0,0.0,0.0,
2025-26,401810654,2026-02-20,GS,4066436,De'Anthony Melton,25,18,3,1,1,0,2,7.0,13.0,2.0,6.0,2.0,4.0,
2025-26,401810654,2026-02-20,GS,4432171,Moses Moody,23,11,3,2,0,0,1,4.0,9.0,3.0,7.0,0.0,2.0,
2025-26,401810654,2026-02-20,GS,4592714,Pat Spencer,27,5,2,7,2,0,0,2.0,7.0,1.0,3.0,0.0,0.0,
2025-26,401810654,2026-02-20,GS,3213,Al Horford,28,5,8,4,0,1,2,2.0,10.0,1.0,6.0,0.0,0.0,
2025-26,401810654,2026-02-20,GS,3102531,Kristaps Porzingis,17,12,1,1,0,1,2,5.0,9.0,2.0,5.0,0.0,0.0,
2025-26,401810654,2026-02-20,GS,3134903,Gary Payton II,18,14,3,2,1,0,0,6.0,8.0,2.0,4.0,0.0,0.0,
2025-26,401810654,2026-02-20,GS,4709138,Brandin Podziemski,27,11,7,6,1,1,0,5.0,8.0,1.0,3.0,0.0,0.0,
2025-26,401810654,2026-02-20,GS,4897262,Will Richard,24,17,5,2,1,1,0,6.0,11.0,3.0,7.0,2.0,2.0,
2025-26,401810655,2026-02-20,ORL,4432573,Paolo Banchero,32,30,5,6,1,1,3,10.0,21.0,5.0,7.0,5.0,5.0,
2025-26,401810655,2026-02-20,ORL,4277847,Wendell Carter Jr.,25,2,8,3,1,0,0,1.0,5.0,0.0,2.0,0.0,0.0,
2025-26,401810655,2026-02-20,ORL,4066320,Desmond Bane,32,17,4,2,2,1,0,6.0,9.0,3.0,5.0,2.0,3.0,
2025-26,401810655,2026-02-20,ORL,4432165,Jalen Suggs,20,9,3,3,0,1,3,3.0,8.0,3.0,7.0,0.0,0.0,
2025-26,401810655,2026-02-20,ORL,4712849,Anthony Black,31,20,3,3,3,0,1,8.0,13.0,4.0,6.0,0.0,0.0,
2025-26,401810655,2026-02-20,ORL,3150844,Moritz Wagner,18,11,2,3,2,0,1,2.0,7.0,1.0,5.0,6.0,8.0,
2025-26,401810655,2026-02-20,ORL,4065654,Jonathan Isaac,13,0,7,1,1,0,1,0.0,3.0,0.0,1.0,0.0,0.0,
2025-26,401810655,2026-02-20,ORL,4278572,Jamal Cain,5,0,2,1,1,0,0,0.0,3.0,0.0,1.0,0.0,0.0,
2025-26,401810655,2026-02-20,ORL,4702382,Tristan da Silva,18,12,4,1,0,0,0,4.0,6.0,4.0,6.0,0.0,0.0,
2025-26,401810655,2026-02-20,ORL,5214637,Noah Penda,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-26,401810655,2026-02-20,ORL,3133635,Jevon Carter,23,14,3,4,1,0,1,5.0,8.0,3.0,5.0,1.0,1.0,
2025-26,401810655,2026-02-20,ORL,5105806,Jett Howard,13,16,0,0,0,1,0,6.0,6.0,4.0,4.0,0.0,0.0,
2025-26,401810655,2026-02-20,ORL,5239561,Jase Richardson,5,0,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,
2025-26,401810655,2026-02-20,SAC,4431679,Precious Achiuwa,34,14,10,1,4,2,3,7.0,12.0,0.0,1.0,0.0,0.0,
2025-26,401810655,2026-02-20,SAC,4594327,Keegan Murray,32,15,8,2,0,1,3,6.0,13.0,3.0,7.0,0.0,0.0,
2025-26,401810655,2026-02-20,SAC,4898371,Maxime Raynaud,39,17,14,4,1,0,1,8.0,13.0,0.0,0.0,1.0,1.0,
2025-26,401810655,2026-02-20,SAC,3468,Russell Westbrook,17,5,0,1,1,0,3,2.0,8.0,1.0,6.0,0.0,0.0,
2025-26,401810655,2026-02-20,SAC,3978,DeMar DeRozan,19,13,3,6,0,0,0,3.0,11.0,0.0,0.0,7.0,8.0,
2025-26,401810655,2026-02-20,SAC,3914285,Drew Eubanks,11,0,5,1,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,
2025-26,401810655,2026-02-20,SAC,4066262,Malik Monk,20,14,0,2,0,0,1,5.0,8.0,3.0,6.0,1.0,3.0,
2025-26,401810655,2026-02-20,SAC,4279318,Daeqwon Plowden,10,0,1,0,0,0,0,0.0,2.0,0.0,1.0,0.0,0.0,
2025-26,401810655,2026-02-20,SAC,4433188,Devin Carter,28,11,5,4,3,0,3,3.0,12.0,0.0,5.0,5.0,6.0,
2025-26,401810655,2026-02-20,SAC,4702384,Nique Clifford,30,5,2,1,0,0,5,1.0,5.0,1.0,1.0,2.0,2.0,
2025-26,401810656,2026-02-20,DEN,3138196,Cameron Johnson,35,18,4,3,0,0,1,6.0,12.0,2.0,7.0,4.0,4.0,
2025-26,401810656,2026-02-20,DEN,3112335,Nikola Jokic,36,22,17,6,0,0,6,9.0,22.0,0.0,6.0,4.0,7.0,
2025-26,401810656,2026-02-20,DEN,3936299,Jamal Murray,35,20,8,8,2,1,4,5.0,15.0,2.0,5.0,8.0,10.0,
2025-26,401810656,2026-02-20,DEN,4431767,Christian Braun,34,7,2,3,3,0,1,3.0,6.0,0.0,1.0,1.0,1.0,
2025-26,401810656,2026-02-20,DEN,4432181,Julian Strawther,25,18,1,2,1,0,1,6.0,11.0,6.0,10.0,0.0,0.0,
2025-26,401810656,2026-02-20,DEN,4592427,Spencer Jones,16,2,2,1,0,1,0,1.0,3.0,0.0,2.0,0.0,0.0,
2025-26,401810656,2026-02-20,DEN,6477,Jonas Valanciunas,12,6,4,0,2,0,2,2.0,3.0,0.0,0.0,2.0,2.0,
2025-26,401810656,2026-02-20,DEN,2528210,Tim Hardaway Jr.,20,2,2,0,0,0,0,1.0,5.0,0.0,4.0,0.0,0.0,
2025-26,401810656,2026-02-20,DEN,4065670,Bruce Brown,25,19,5,6,0,0,2,6.0,9.0,3.0,5.0,4.0,7.0,
2025-26,401810656,2026-02-20,LAC,6450,Kawhi Leonard,33,23,4,3,0,0,2,8.0,18.0,1.0,7.0,6.0,8.0,
2025-26,401810656,2026-02-20,LAC,3908845,John Collins,32,11,12,4,1,3,2,5.0,10.0,1.0,4.0,0.0,0.0,
2025-26,401810656,2026-02-20,LAC,3936099,Derrick Jones Jr.,34,22,3,1,0,0,1,7.0,15.0,2.0,7.0,6.0,7.0,
2025-26,401810656,2026-02-20,LAC,3448,Brook Lopez,31,8,6,2,1,1,1,4.0,10.0,0.0,4.0,0.0,0.0,
2025-26,401810656,2026-02-20,LAC,2991139,Kris Dunn,29,2,8,8,2,0,3,1.0,4.0,0.0,0.0,0.0,0.0,
2025-26,401810656,2026-02-20,LAC,3416,Nicolas Batum,18,6,2,0,0,0,0,2.0,3.0,2.0,3.0,0.0,0.0,
2025-26,401810656,2026-02-20,LAC,4432170,Isaiah Jackson,4,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-26,401810656,2026-02-20,LAC,5108024,Yanic Konan Niederhauser,13,4,4,1,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,
2025-26,401810656,2026-02-20,LAC,4396818,Jordan Miller,13,1,1,4,1,0,0,0.0,2.0,0.0,2.0,1.0,2.0,
2025-26,401810656,2026-02-20,LAC,4683634,Bennedict Mathurin,34,38,5,4,3,0,3,12.0,22.0,2.0,6.0,12.0,13.0,
2025-26,401810657,2026-02-21,CLE,3912848,Dean Wade,26,8,4,0,1,0,0,3.0,3.0,2.0,2.0,0.0,0.0,
2025-26,401810657,2026-02-21,CLE,4066328,Jarrett Allen,32,26,14,2,0,1,1,11.0,15.0,0.0,0.0,4.0,5.0,
2025-26,401810657,2026-02-21,CLE,3992,James Harden,34,18,4,8,1,0,2,6.0,14.0,2.0,3.0,4.0,4.0,
2025-26,401810657,2026-02-21,CLE,3908809,Donovan Mitchell,34,32,3,4,2,0,3,9.0,22.0,2.0,7.0,12.0,13.0,
2025-26,401810657,2026-02-21,CLE,4066757,Sam Merrill,24,10,2,2,0,0,0,4.0,6.0,2.0,4.0,0.0,0.0,
2025-26,401810657,2026-02-21,CLE,5106268,Nae'Qwan Tomlin,13,5,2,1,0,0,0,1.0,3.0,1.0,2.0,2.0,2.0,
2025-26,401810657,2026-02-21,CLE,3934723,Thomas Bryant,16,2,5,1,1,2,2,1.0,4.0,0.0,0.0,0.0,0.0,
2025-26,401810657,2026-02-21,CLE,3032979,Dennis Schroder,20,8,0,3,3,0,2,2.0,4.0,0.0,1.0,4.0,4.0,
2025-26,401810657,2026-02-21,CLE,4683747,Jaylon Tyson,17,5,1,0,0,0,1,2.0,4.0,1.0,2.0,0.0,0.0,
2025-26,401810657,2026-02-21,CLE,4702177,Keon Ellis,24,4,4,3,2,0,1,2.0,2.0,0.0,0.0,0.0,0.0,
2025-26,401810657,2026-02-21,CHA,4433287,Brandon Miller,23,18,2,4,0,1,5,6.0,19.0,4.0,12.0,2.0,2.0,
2025-26,401810657,2026-02-21,CHA,4576060,Ryan Kalkbrenner,36,12,13,1,0,1,0,5.0,7.0,0.0,0.0,2.0,2.0,
2025-26,401810657,2026-02-21,CHA,4432816,LaMelo Ball,27,18,2,6,0,0,2,4.0,17.0,2.0,10.0,8.0,8.0,
2025-26,401810657,2026-02-21,CHA,4602025,Sion James,30,5,6,7,3,1,0,1.0,2.0,1.0,2.0,2.0,2.0,
2025-26,401810657,2026-02-21,CHA,5061575,Kon Knueppel,37,33,6,2,1,0,0,11.0,20.0,7.0,15.0,4.0,5.0,
2025-26,401810657,2026-02-21,CHA,5211176,Tidjane Salaun,17,3,4,0,0,0,0,1.0,7.0,1.0,6.0,0.0,0.0,
2025-26,401810657,2026-02-21,CHA,4701225,PJ Hall,12,2,4,1,0,0,1,1.0,3.0,0.0,0.0,0.0,0.0,
2025-26,401810657,2026-02-21,CHA,2578239,Pat Connaughton,20,5,5,1,0,0,2,2.0,3.0,1.0,2.0,0.0,0.0,
2025-26,401810657,2026-02-21,CHA,4432811,Josh Green,20,11,2,2,1,1,0,3.0,7.0,2.0,6.0,3.0,3.0,
2025-26,401810657,2026-02-21,CHA,4432819,Tre Mann,13,3,1,2,0,0,3,1.0,4.0,1.0,1.0,0.0,0.0,
2025-26,401810657,2026-02-21,CHA,4592686,Antonio Reeves,6,3,0,0,0,0,1,1.0,3.0,1.0,2.0,0.0,0.0,
2025-26,401810658,2026-02-21,IND,5106060,Jarace Walker,31,12,12,6,1,0,5,3.0,11.0,3.0,9.0,3.0,4.0,
2025-26,401810658,2026-02-21,IND,4065731,Jay Huff,16,22,1,2,0,0,0,8.0,11.0,5.0,8.0,1.0,2.0,
2025-26,401810658,2026-02-21,IND,2530530,T.J. McConnell,15,9,2,2,1,0,2,4.0,8.0,1.0,2.0,0.0,0.0,
2025-26,401810658,2026-02-21,IND,4433076,Ben Sheppard,20,8,5,3,1,0,0,3.0,5.0,0.0,2.0,2.0,4.0,
2025-26,401810658,2026-02-21,IND,4697268,Kam Jones,39,4,5,11,2,0,6,2.0,9.0,0.0,3.0,0.0,2.0,
2025-26,401810658,2026-02-21,IND,4066399,Micah Potter,26,18,5,2,1,0,2,6.0,13.0,4.0,9.0,2.0,2.0,
2025-26,401810658,2026-02-21,IND,4431752,Kobe Brown,33,12,5,0,2,0,0,4.0,9.0,2.0,4.0,2.0,3.0,
2025-26,401810658,2026-02-21,IND,4592829,Quenton Jackson,23,21,3,3,0,0,4,8.0,13.0,1.0,4.0,4.0,4.0,
2025-26,401810658,2026-02-21,IND,4703421,Taelon Peter,37,12,2,3,4,0,2,5.0,11.0,2.0,8.0,0.0,0.0,
2025-26,401810658,2026-02-21,WSH,4432907,Justin Champagnie,11,0,7,1,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,
2025-26,401810658,2026-02-21,WSH,4997537,Tristan Vukcevic,20,14,8,1,1,1,1,7.0,12.0,0.0,5.0,0.0,0.0,
2025-26,401810658,2026-02-21,WSH,4845374,Bub Carrington,22,6,5,7,1,0,2,3.0,8.0,0.0,4.0,0.0,0.0,
2025-26,401810658,2026-02-21,WSH,5104155,Bilal Coulibaly,22,13,3,3,1,2,3,6.0,12.0,1.0,3.0,0.0,0.0,
2025-26,401810658,2026-02-21,WSH,5238230,Tre Johnson,19,14,1,1,1,1,0,6.0,11.0,1.0,3.0,1.0,1.0,
2025-26,401810658,2026-02-21,WSH,2581184,Anthony Gill,23,11,3,6,0,3,1,5.0,6.0,0.0,0.0,1.0,2.0,
2025-26,401810658,2026-02-21,WSH,4432173,Sharife Cooper,27,18,3,5,0,0,4,8.0,11.0,0.0,2.0,2.0,3.0,
2025-26,401810658,2026-02-21,WSH,4592216,Alondes Williams,29,25,10,4,1,2,1,9.0,11.0,2.0,4.0,5.0,5.0,
2025-26,401810658,2026-02-21,WSH,4606840,Jamir Watkins,23,11,4,2,2,0,0,5.0,11.0,1.0,5.0,0.0,0.0,
2025-26,401810658,2026-02-21,WSH,4701845,Kadary Richmond,31,7,3,4,6,0,2,3.0,7.0,1.0,2.0,0.0,0.0,
2025-26,401810658,2026-02-21,WSH,5144126,Will Riley,12,12,1,2,1,0,1,3.0,5.0,0.0,1.0,6.0,8.0,
2025-26,401810659,2026-02-21,UTAH,4684793,Kyle Filipowski,28,20,6,4,2,2,5,9.0,13.0,1.0,2.0,1.0,1.0,
2025-26,401810659,2026-02-21,UTAH,4895758,Cody Williams,38,5,9,2,1,1,4,2.0,9.0,0.0,3.0,1.0,2.0,
2025-26,401810659,2026-02-21,UTAH,3134932,John Konchar,31,6,6,4,4,0,2,3.0,6.0,0.0,2.0,0.0,0.0,
2025-26,401810659,2026-02-21,UTAH,4683766,Isaiah Collier,25,24,2,5,4,2,4,9.0,16.0,2.0,5.0,4.0,6.0,
2025-26,401810659,2026-02-21,UTAH,4873138,Ace Bailey,33,20,6,3,0,1,3,8.0,19.0,2.0,9.0,2.0,3.0,
2025-26,401810659,2026-02-21,UTAH,3449,Kevin Love,5,6,1,2,0,0,0,2.0,2.0,2.0,2.0,0.0,1.0,
2025-26,401810659,2026-02-21,UTAH,4396963,Blake Hinson,16,13,4,0,0,0,0,5.0,6.0,3.0,3.0,0.0,0.0,
2025-26,401810659,2026-02-21,UTAH,5105839,Brice Sensabaugh,19,9,4,3,0,0,3,4.0,12.0,1.0,4.0,0.0,0.0,
2025-26,401810659,2026-02-21,UTAH,4432827,Oscar Tshiebwe,14,2,6,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,
2025-26,401810659,2026-02-21,UTAH,4397227,Vince Williams Jr.,23,7,3,4,0,0,2,2.0,7.0,2.0,4.0,1.0,2.0,
2025-26,401810659,2026-02-21,UTAH,4397449,Elijah Harkless,7,2,2,1,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,
2025-26,401810659,2026-02-21,MEM,4684806,Taylor Hendricks,25,9,9,2,1,0,2,4.0,11.0,1.0,4.0,0.0,0.0,
2025-26,401810659,2026-02-21,MEM,5105550,GG Jackson,28,20,4,3,1,1,3,7.0,13.0,2.0,5.0,4.0,8.0,
2025-26,401810659,2026-02-21,MEM,5112087,Jaylen Wells,27,13,3,3,2,1,1,4.0,14.0,3.0,9.0,2.0,2.0,
2025-26,401810659,2026-02-21,MEM,4596528,Lawson Lovering,32,11,11,3,1,1,1,5.0,8.0,0.0,0.0,1.0,3.0,
2025-26,401810659,2026-02-21,MEM,4683934,Jahmai Mashack,31,11,5,2,2,1,4,4.0,9.0,2.0,4.0,1.0,4.0,
2025-26,401810659,2026-02-21,MEM,2993874,Kyle Anderson,18,10,1,0,1,0,1,3.0,4.0,1.0,1.0,3.0,3.0,
2025-26,401810659,2026-02-21,MEM,4595400,Olivier-Maxence Prosper,30,23,5,1,2,1,3,10.0,16.0,0.0,3.0,3.0,4.0,
2025-26,401810659,2026-02-21,MEM,4433083,Cam Spencer,21,10,3,10,1,0,0,3.0,5.0,1.0,2.0,3.0,3.0,
2025-26,401810659,2026-02-21,MEM,4781746,Javon Small,29,16,4,5,4,1,2,5.0,12.0,2.0,5.0,4.0,6.0,
2025-26,401810660,2026-02-21,MIA,3059319,Andrew Wiggins,27,13,7,2,0,1,1,5.0,12.0,3.0,6.0,0.0,0.0,
2025-26,401810660,2026-02-21,MIA,4066261,Bam Adebayo,27,17,8,5,1,0,0,8.0,14.0,1.0,4.0,0.0,2.0,
2025-26,401810660,2026-02-21,MIA,2595516,Norman Powell,25,15,3,2,1,0,2,5.0,13.0,2.0,8.0,3.0,3.0,
2025-26,401810660,2026-02-21,MIA,4278053,Davion Mitchell,27,7,5,7,1,3,2,3.0,5.0,1.0,3.0,0.0,0.0,
2025-26,401810660,2026-02-21,MIA,4601025,Pelle Larsson,32,12,6,1,2,0,1,6.0,9.0,0.0,0.0,0.0,0.0,
2025-26,401810660,2026-02-21,MIA,3899664,Simone Fontecchio,3,3,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,
2025-26,401810660,2026-02-21,MIA,4431772,Myron Gardner,7,3,2,1,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,
2025-26,401810660,2026-02-21,MIA,4431786,Keshad Johnson,3,5,1,0,0,0,0,2.0,3.0,1.0,1.0,0.0,0.0,
2025-26,401810660,2026-02-21,MIA,4432848,Jaime Jaquez Jr.,27,10,5,4,0,0,2,5.0,9.0,0.0,1.0,0.0,0.0,
2025-26,401810660,2026-02-21,MIA,4997528,Nikola Jovic,3,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,
2025-26,401810660,2026-02-21,MIA,5105623,Kel'el Ware,18,14,12,1,0,0,0,6.0,15.0,2.0,5.0,0.0,0.0,
2025-26,401810660,2026-02-21,MIA,4066993,Dru Smith,3,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,
2025-26,401810660,2026-02-21,MIA,4395725,Tyler Herro,23,24,4,3,1,0,0,9.0,14.0,2.0,4.0,4.0,4.0,
2025-26,401810660,2026-02-21,MIA,5214640,Kasparas Jakucionis,17,4,5,3,2,0,0,1.0,3.0,0.0,1.0,2.0,2.0,
2025-26,401810660,2026-02-21,ATL,4431680,Onyeka Okongwu,29,22,3,3,1,2,0,8.0,12.0,4.0,5.0,2.0,4.0,
2025-26,401810660,2026-02-21,ATL,4701230,Jalen Johnson,35,16,16,11,0,0,3,6.0,22.0,2.0,5.0,2.0,2.0,
2025-26,401810660,2026-02-21,ATL,5211175,Zaccharie Risacher,23,4,4,0,0,1,0,1.0,8.0,1.0,3.0,1.0,2.0,
2025-26,401810660,2026-02-21,ATL,4278039,Nickeil Alexander-Walker,37,20,3,3,0,0,4,8.0,17.0,4.0,9.0,0.0,0.0,
2025-26,401810660,2026-02-21,ATL,4869342,Dyson Daniels,29,4,7,3,2,0,2,2.0,7.0,0.0,1.0,0.0,1.0,
2025-26,401810660,2026-02-21,ATL,4280151,Corey Kispert,24,6,3,3,0,0,1,2.0,5.0,1.0,3.0,1.0,2.0,
2025-26,401810660,2026-02-21,ATL,4712863,Mouhamed Gueye,13,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-26,401810660,2026-02-21,ATL,3146557,Jock Landale,19,3,6,1,0,0,0,1.0,7.0,0.0,4.0,1.0,2.0,
2025-26,401810660,2026-02-21,ATL,2490149,CJ McCollum,27,20,2,1,0,0,3,8.0,16.0,4.0,8.0,0.0,0.0,
2025-26,401810660,2026-02-21,ATL,4279118,Keaton Wallace,3,2,1,1,0,0,0,0.0,1.0,0.0,0.0,2.0,2.0,
2025-26,401810661,2026-02-21,DAL,6609,Khris Middleton,30,18,6,2,2,0,2,6.0,14.0,1.0,3.0,5.0,6.0,
2025-26,401810661,2026-02-21,DAL,4278049,Daniel Gafford,24,8,5,1,2,2,1,4.0,7.0,0.0,0.0,0.0,0.0,
2025-26,401810661,2026-02-21,DAL,4278078,P.J. Washington,36,12,12,2,2,0,0,5.0,17.0,2.0,5.0,0.0,2.0,
2025-26,401810661,2026-02-21,DAL,4278594,Naji Marshall,33,15,5,3,3,0,3,5.0,16.0,0.0,4.0,5.0,7.0,
2025-26,401810661,2026-02-21,DAL,3135046,Tyus Jones,26,13,1,6,0,0,0,6.0,10.0,1.0,1.0,0.0,0.0,
2025-26,401810661,2026-02-21,DAL,3138160,Caleb Martin,15,4,2,1,2,0,1,1.0,2.0,0.0,0.0,2.0,2.0,
2025-26,401810661,2026-02-21,DAL,4277848,Marvin Bagley III,24,15,13,0,0,1,1,5.0,9.0,1.0,2.0,4.0,4.0,
2025-26,401810661,2026-02-21,DAL,6475,Klay Thompson,28,11,0,2,1,0,1,4.0,12.0,3.0,9.0,0.0,0.0,
2025-26,401810661,2026-02-21,DAL,4397040,Brandon Williams,18,13,1,4,0,0,2,4.0,8.0,0.0,1.0,5.0,8.0,
2025-26,401810661,2026-02-21,DAL,5170947,AJ Johnson,5,2,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0,
2025-26,401810661,2026-02-21,MIN,3064514,Julius Randle,29,13,5,3,1,0,5,4.0,15.0,1.0,4.0,4.0,4.0,
2025-26,401810661,2026-02-21,MIN,4431671,Jaden McDaniels,34,7,8,5,2,1,6,3.0,11.0,1.0,4.0,0.0,1.0,
2025-26,401810661,2026-02-21,MIN,3032976,Rudy Gobert,32,22,17,1,1,3,2,9.0,11.0,0.0,1.0,4.0,8.0,
2025-26,401810661,2026-02-21,MIN,3934673,Donte DiVincenzo,31,9,5,9,1,0,1,3.0,5.0,3.0,5.0,0.0,0.0,
2025-26,401810661,2026-02-21,MIN,4594268,Anthony Edwards,38,40,6,1,1,0,3,16.0,30.0,5.0,13.0,3.0,4.0,
2025-26,401810661,2026-02-21,MIN,5279133,Joan Beringer,4,2,0,0,0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,
2025-26,401810661,2026-02-21,MIN,4396971,Naz Reid,30,21,7,4,1,2,2,8.0,14.0,4.0,8.0,1.0,2.0,
2025-26,401810661,2026-02-21,MIN,4397002,Ayo Dosunmu,27,5,2,3,0,0,0,2.0,9.0,1.0,5.0,0.0,0.0,
2025-26,401810661,2026-02-21,MIN,4592492,Bones Hyland,15,3,4,2,0,0,0,1.0,3.0,1.0,2.0,0.0,0.0,
2025-26,401810662,2026-02-21,MIL,3134907,Kyle Kuzma,25,14,3,4,1,0,1,6.0,11.0,2.0,5.0,0.0,0.0,
2025-26,401810662,2026-02-21,MIL,4277922,Jericho Sims,19,4,6,1,0,2,2,2.0,2.0,0.0,0.0,0.0,0.0,
2025-26,401810662,2026-02-21,MIL,4397140,Kevin Porter Jr.,32,25,2,7,2,1,1,10.0,15.0,0.0,1.0,5.0,6.0,
2025-26,401810662,2026-02-21,MIL,4397475,AJ Green,30,0,2,4,1,0,2,0.0,4.0,0.0,4.0,0.0,0.0,
